pattern,rating,events,actions,conds,pattern_str
"-1.5209842,0.0,0.0,0.0,0.0,0.0,-2.3391485,0.7090128,1.1411618,1.0470855,-2.8288364,-0.2224124,-0.780799,0.45158234,0.16328637,1.1867297,0.45158234,-0.44719154,0.35382015,0.54360217,-0.8138284,-1.6198473,0.93547255,0.061730605,-1.5209842,-0.48989916,-0.828609,-0.015504056,1.2311498,-0.8217742,0.31750786,-0.12275224,0.19967873,1.1788217,-0.57485276,0.50430065,0.0,0.5695951,0.9703683,-0.31556582,-0.32664254,-0.32664254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",7.77,"[74, 10, 8, 97, 74, 47]","['nop', '=', 'not >', 'not <', 'v> ', 'vnot -> ', 'v+> ', 'vnot -> ', 'vnot -> ', '>', 'vnot -> ', 'vnot < ', 'nop', 'vnot +> ', 'vnot *= ', '=', 'vnot -> ', '>', 'v< ', 'nop', '<', 'v*= ', 'vnot *= ', 'not <', 'v*= ', '<', '<', '=', 'v*= ', 'nop']","['and', 'or', 'or', 'and', 'and', 'or', 'and', 'or', 'or', 'or', 'or', 'and', 'or', 'and', 'or', 'and', 'and', 'or', 'or', 'or', 'and', 'or', 'and', 'and', 'and', 'or', 'or', 'or', 'or', 'or']",a.y = d.y or a.z not > f.z or a.vx not < f.vx and a.vy >  15614 AND b.x not ->  a.x + 71066 or b.vx not ->  a.vx + 3789 AND c.y not <  57425 and c.vx not +>  f.vx + 5423 and c.vy = b.vy * 9874 AND d.x = b.x and d.y not ->  a.y + 46128 or d.vx <  783 AND e.x < b.x and e.y not = c.y + 43792 or e.vy not = d.vy + 3008
"-1.5209842,0.0,0.0,0.0,0.0,0.0,-2.3391485,0.7090128,1.1411618,1.0470855,-2.8288364,-0.2224124,-0.780799,0.45158234,0.16328637,1.1867297,0.45158234,-0.44719154,0.35382015,0.54360217,-0.8138284,-1.6198473,0.93547255,0.061730605,-1.5209842,-0.48989916,-0.828609,-0.015504056,1.2311498,-0.8217742,0.31750786,-0.12275224,0.19967873,1.1788217,-0.57485276,0.50430065,-0.41344798,0.5695951,0.9703683,-0.31556582,-0.32664254,-0.32664254,0.0,1.191347,-0.19799502,-0.9497568,-0.32664254,1.4443926,0.0,0.0,0.0,0.0,0.0,0.0,0.0",7.338571428571427,"[74, 10, 8, 97, 74, 47, 68]","['nop', '=', 'not >', 'not <', 'v> ', 'vnot -> ', 'v+> ', 'vnot -> ', 'vnot -> ', '>', 'vnot -> ', 'vnot < ', 'nop', 'vnot +> ', 'vnot *= ', '=', 'vnot -> ', '>', 'v< ', 'nop', '<', 'v*= ', 'vnot *= ', 'not <', 'v*= ', '<', '<', '=', 'v*= ', 'nop', 'v+> ', 'not =', 'vnot *= ', 'nop', 'not <']","['and', 'or', 'or', 'and', 'and', 'or', 'and', 'or', 'or', 'or', 'or', 'and', 'or', 'and', 'or', 'and', 'and', 'or', 'or', 'or', 'and', 'or', 'and', 'and', 'and', 'or', 'or', 'or', 'or', 'or', 'or', 'or', 'or', 'or', 'or']",a.y = d.y or a.z not > f.z or a.vx not < f.vx and a.vy >  15614 AND b.x not ->  a.x + 71066 or b.vx not ->  a.vx + 3789 AND c.y not <  57425 and c.vx not +>  f.vx + 5423 and c.vy = b.vy * 9874 AND d.x = b.x and d.y not ->  a.y + 46128 and d.z > g.z or d.vx <  783 AND e.x < b.x and e.y not = c.y + 43792 or e.z = g.z * 3798 and e.vx not < g.vx and e.vy not = d.vy + 3008 AND f.x < e.x or f.y < a.y or f.z = a.z or f.vx not = a.vx + 7539
"-1.5209842,0.0,0.0,0.0,0.0,0.0,-2.3391485,0.7090128,1.1411618,1.0470855,-2.8288364,-0.2224124,-0.780799,0.45158234,0.16328637,1.1867297,0.45158234,-0.44719154,0.35382015,0.54360217,-0.8138284,-1.6198473,0.93547255,0.061730605,-1.5209842,-0.48989916,-0.828609,-0.015504056,1.2311498,-0.8217742,0.31750786,-0.12275224,0.19967873,1.1788217,-0.57485276,0.50430065,-0.41344798,0.5695951,0.9703683,-0.31556582,-0.32664254,-0.32664254,0.35382015,1.191347,-0.19799502,-0.9497568,-0.32664254,1.4443926,0.0,-0.44666642,0.30204406,0.5695951,1.0486068,1.1509749,0.0",7.0703125,"[74, 10, 8, 97, 74, 47, 68, 97]","['nop', '=', 'not >', 'not <', 'v> ', 'vnot -> ', 'v+> ', 'vnot -> ', 'vnot -> ', '>', 'vnot -> ', 'vnot < ', 'nop', 'vnot +> ', 'vnot *= ', '=', 'vnot -> ', '>', 'v< ', 'nop', '<', 'v*= ', 'vnot *= ', 'not <', 'v*= ', '<', '<', '=', 'v*= ', 'nop', 'v+> ', 'not =', 'vnot *= ', 'nop', 'not <', '>', '=', 'nop', 'not >', 'vnot *= ']","['and', 'or', 'or', 'and', 'and', 'or', 'and', 'or', 'or', 'or', 'or', 'and', 'or', 'and', 'or', 'and', 'and', 'or', 'or', 'or', 'and', 'or', 'and', 'and', 'and', 'or', 'or', 'or', 'or', 'or', 'or', 'or', 'or', 'or', 'or', 'and', 'or', 'or', 'and', 'and']",a.y = d.y or a.z not > f.z or a.vx not < f.vx and a.vy >  15614 AND b.x not ->  a.x + 71066 or b.y +>  h.y + 66072 or b.vx not ->  a.vx + 3789 or b.vy > h.vy AND c.x not ->  h.x + 42392 or c.y not <  57425 and c.vx not +>  f.vx + 5423 and c.vy = b.vy * 9874 AND d.x = b.x and d.y not ->  a.y + 46128 and d.z > g.z or d.vx <  783 AND e.x < b.x and e.y not = c.y + 43792 or e.z = g.z * 3798 and e.vx not < g.vx and e.vy not = d.vy + 3008 AND f.x < e.x or f.y < a.y or f.z = a.z or f.vx not = a.vx + 7539 AND g.y not = b.y or g.z = f.z * 9282 or g.vy not < e.vy
"2.4053066,0.0,0.0,0.0,0.0,0.0,0.0,-0.569896,1.6747224,0.75059354,1.6747224,1.6747224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.139859433709689,[75],"['nop', 'vnot +> ', 'not =', 'vnot +> ', 'nop']","['and', 'or', 'and', 'or', 'or']",
"2.4053066,0.0,0.0,0.0,0.0,0.0,-1.7315652,-0.569896,1.6747224,0.75059354,1.6747224,1.6747224,0.0,0.061730605,0.5912353,-0.44666642,-1.9899977,1.35795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.119999999999999,"[75, 40]","['nop', 'vnot +> ', 'not =', 'vnot +> ', 'nop', 'nop', 'v-> ', 'nop', 'nop', '>']","['and', 'or', 'and', 'or', 'or', 'or', 'or', 'and', 'or', 'and']",
"2.4053066,0.0,0.0,0.0,0.0,0.0,-1.7315652,-0.569896,1.6747224,0.75059354,1.6747224,1.6747224,2.4053066,0.061730605,0.5912353,-0.44666642,-1.9899977,1.35795,0.0,0.98656845,1.1759754,0.23147236,-0.44591156,0.8306404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.195,"[75, 40, 75]","['nop', 'vnot +> ', 'not =', 'vnot +> ', 'nop', 'nop', 'v-> ', 'nop', 'nop', '>', 'not <', 'vnot < ', 'nop', 'nop', '>']","['and', 'or', 'and', 'or', 'or', 'or', 'or', 'and', 'or', 'and', 'and', 'or', 'and', 'or', 'or']",c.y not <  82286
"2.4053066,0.0,0.0,0.0,0.0,0.0,-1.7315652,-0.569896,1.6747224,0.75059354,1.6747224,1.6747224,2.4053066,0.061730605,0.5912353,-0.44666642,-1.9899977,1.35795,-0.70110875,0.98656845,1.1759754,0.23147236,-0.44591156,0.8306404,0.0,0.98656845,1.8390425,1.1509749,1.1058197,-0.07329543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.797499999999999,"[75, 40, 75, 38]","['nop', 'vnot +> ', 'not =', 'vnot +> ', 'nop', 'nop', 'v-> ', 'nop', 'nop', '>', 'not <', 'vnot < ', 'nop', 'nop', '>', 'not <', 'vnot -> ', 'vnot *= ', 'not <', 'nop']","['and', 'or', 'and', 'or', 'or', 'or', 'or', 'and', 'or', 'and', 'and', 'or', 'and', 'or', 'or', 'and', 'or', 'and', 'or', 'and']",c.x not < a.x and c.y not <  82286
"2.4053066,0.0,0.0,0.0,0.0,0.0,-1.7315652,-0.569896,1.6747224,0.75059354,1.6747224,1.6747224,2.4053066,0.061730605,0.5912353,-0.44666642,-1.9899977,1.35795,-0.70110875,0.98656845,1.1759754,0.23147236,-0.44591156,0.8306404,1.3646951,0.98656845,1.8390425,1.1509749,1.1058197,-0.07329543,0.0,0.091887355,1.1509749,1.5696951,1.5656414,-2.8288364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.01875,"[75, 40, 75, 38, 23]","['nop', 'vnot +> ', 'not =', 'vnot +> ', 'nop', 'nop', 'v-> ', 'nop', 'nop', '>', 'not <', 'vnot < ', 'nop', 'nop', '>', 'not <', 'vnot -> ', 'vnot *= ', 'not <', 'nop', 'nop', 'nop', 'v-> ', 'vnot *= ', 'not <']","['and', 'or', 'and', 'or', 'or', 'or', 'or', 'and', 'or', 'and', 'and', 'or', 'and', 'or', 'or', 'and', 'or', 'and', 'or', 'and', 'and', 'and', 'or', 'and', 'and']",b.vy > e.vy AND c.x not < a.x and c.y not <  82286 AND d.x not < a.x and d.y not ->  e.y + 77365
"2.4053066,0.0,0.0,0.0,0.0,0.0,-1.7315652,-0.569896,1.6747224,0.75059354,1.6747224,1.6747224,2.4053066,0.061730605,0.5912353,-0.44666642,-1.9899977,1.35795,-0.70110875,0.98656845,1.1759754,0.23147236,-0.44591156,0.8306404,1.3646951,0.98656845,1.8390425,1.1509749,1.1058197,-0.07329543,-1.5209842,0.091887355,1.1509749,1.5696951,1.5656414,-2.8288364,0.0,0.5469243,-0.28807786,-0.3290061,-0.15555918,-1.5709832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.059375,"[75, 40, 75, 38, 23, 74]","['nop', 'vnot +> ', 'not =', 'vnot +> ', 'nop', 'nop', 'v-> ', 'nop', 'nop', '>', 'not <', 'vnot < ', 'nop', 'nop', '>', 'not <', 'vnot -> ', 'vnot *= ', 'not <', 'nop', 'nop', 'nop', 'v-> ', 'vnot *= ', 'not <', 'nop', 'v*= ', 'vnot -> ', 'vnot +> ', 'vnot +> ']","['and', 'or', 'and', 'or', 'or', 'or', 'or', 'and', 'or', 'and', 'and', 'or', 'and', 'or', 'or', 'and', 'or', 'and', 'or', 'and', 'and', 'and', 'or', 'and', 'and', 'and', 'and', 'and', 'or', 'and']",a.z not = f.z AND b.y ->  f.y + 18897 or b.vy > e.vy AND c.x not < a.x and c.y not <  82286 or c.vy > f.vy AND d.x not < a.x and d.y not ->  e.y + 77365 or d.z = f.z * 12662 AND e.vy not < f.vy
"2.4053066,0.0,0.0,0.0,0.0,0.0,-1.7315652,-0.569896,1.6747224,0.75059354,1.6747224,1.6747224,2.4053066,0.061730605,0.5912353,-0.44666642,-1.9899977,1.35795,-0.70110875,0.98656845,1.1759754,0.23147236,-0.44591156,0.8306404,1.3646951,0.98656845,1.8390425,1.1509749,1.1058197,-0.07329543,-1.5209842,0.091887355,1.1509749,1.5696951,1.5656414,-2.8288364,-0.92115504,0.5469243,-0.28807786,-0.3290061,-0.15555918,-1.5709832,0.0,-0.15555918,-0.8217742,-0.3177787,1.0218086,-0.3181476,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.5796875,"[75, 40, 75, 38, 23, 74, 73]","['nop', 'vnot +> ', 'not =', 'vnot +> ', 'nop', 'nop', 'v-> ', 'nop', 'nop', '>', 'not <', 'vnot < ', 'nop', 'nop', '>', 'not <', 'vnot -> ', 'vnot *= ', 'not <', 'nop', 'nop', 'nop', 'v-> ', 'vnot *= ', 'not <', 'nop', 'v*= ', 'vnot -> ', 'vnot +> ', 'vnot +> ', 'vnot +> ', 'v*= ', 'nop', 'nop', '=']","['and', 'or', 'and', 'or', 'or', 'or', 'or', 'and', 'or', 'and', 'and', 'or', 'and', 'or', 'or', 'and', 'or', 'and', 'or', 'and', 'and', 'and', 'or', 'and', 'and', 'and', 'and', 'and', 'or', 'and', 'or', 'or', 'and', 'or', 'or']",a.y not +>  g.y + 8724 or a.z not = f.z and a.vx not +>  g.vx + 13190 AND b.y ->  f.y + 18897 or b.vy > e.vy AND c.x not < a.x and c.y not <  82286 or c.vy > f.vy AND d.x not < a.x and d.y not ->  e.y + 77365 or d.z = f.z * 12662 and d.vx not < g.vx AND e.vy not < f.vy AND f.vx not +>  c.vx + 11232 or f.vy not +>  a.vy + 611
"2.4053066,0.0,0.0,0.0,0.0,0.0,-1.7315652,-0.569896,1.6747224,0.75059354,1.6747224,1.6747224,2.4053066,0.061730605,0.5912353,-0.44666642,-1.9899977,1.35795,-0.70110875,0.98656845,1.1759754,0.23147236,-0.44591156,0.8306404,1.3646951,0.98656845,1.8390425,1.1509749,1.1058197,-0.07329543,-1.5209842,0.091887355,1.1509749,1.5696951,1.5656414,-2.8288364,-0.92115504,0.5469243,-0.28807786,-0.3290061,-0.15555918,-1.5709832,-0.7041732,-0.15555918,-0.8217742,-0.3177787,1.0218086,-0.3181476,0.0,-0.80704266,0.049952824,1.2219825,-1.0052798,1.029282,0.0",5.1,"[75, 40, 75, 38, 23, 74, 73, 100]","['nop', 'vnot +> ', 'not =', 'vnot +> ', 'nop', 'nop', 'v-> ', 'nop', 'nop', '>', 'not <', 'vnot < ', 'nop', 'nop', '>', 'not <', 'vnot -> ', 'vnot *= ', 'not <', 'nop', 'nop', 'nop', 'v-> ', 'vnot *= ', 'not <', 'nop', 'v*= ', 'vnot -> ', 'vnot +> ', 'vnot +> ', 'vnot +> ', 'v*= ', 'nop', 'nop', '=', 'vnot +> ', 'vnot *= ', 'vnot -> ', 'v-> ', 'not =']","['and', 'or', 'and', 'or', 'or', 'or', 'or', 'and', 'or', 'and', 'and', 'or', 'and', 'or', 'or', 'and', 'or', 'and', 'or', 'and', 'and', 'and', 'or', 'and', 'and', 'and', 'and', 'and', 'or', 'and', 'or', 'or', 'and', 'or', 'or', 'or', 'and', 'and', 'or', 'or']",a.y not +>  g.y + 8724 or a.z not = f.z and a.vx not +>  g.vx + 13190 AND b.y ->  f.y + 18897 or b.vy > e.vy AND c.x not < a.x and c.y not <  82286 or c.vy > f.vy AND d.x not < a.x and d.y not ->  e.y + 77365 or d.z = f.z * 12662 and d.vx not < g.vx AND e.z ->  h.z + 7869 or e.vx = h.vx * 12555 and e.vy not < f.vy AND f.y not = h.y + 88453 and f.z not ->  h.z + 5877 and f.vx not +>  c.vx + 11232 or f.vy not +>  a.vy + 611 AND g.x not +>  c.x + 21434 or g.y not = e.y + 86991 or g.vy = b.vy
"-1.4075407,0.0,0.0,0.0,0.0,0.0,0.0,0.81517947,-2.3828845,-1.3414798,0.28232518,0.60487866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.8827142376102568,[4],"['vnot = ', '>', '=', 'vnot +> ', 'nop']","['and', 'and', 'and', 'or', 'and']",a.x not =  77513
"-1.4075407,0.0,0.0,0.0,0.0,0.0,-0.88805664,0.81517947,-2.3828845,-1.3414798,0.28232518,0.60487866,0.0,-0.21007293,0.5912353,-0.569896,-2.0152988,0.60487866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.3,"[4, 98]","['vnot = ', '>', '=', 'vnot +> ', 'nop', 'nop', 'nop', 'nop', 'not =', 'nop']","['and', 'and', 'and', 'or', 'and', 'and', 'or', 'and', 'or', 'and']",a.x not =  77513
"-1.4075407,0.0,0.0,0.0,0.0,0.0,-0.88805664,0.81517947,-2.3828845,-1.3414798,0.28232518,0.60487866,0.6700193,-0.21007293,0.5912353,-0.569896,-2.0152988,0.60487866,0.0,-0.76921415,-0.80704266,-0.8217742,0.82735944,-0.42530423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.875,"[4, 98, 59]","['vnot = ', '>', '=', 'vnot +> ', 'nop', 'nop', 'nop', 'nop', 'not =', 'nop', 'vnot *= ', 'vnot +> ', 'v*= ', 'not =', '<']","['and', 'and', 'and', 'or', 'and', 'and', 'or', 'and', 'or', 'and', 'or', 'or', 'or', 'or', 'and']",a.x not =  77513 AND b.vx not = a.vx
"-1.4075407,0.0,0.0,0.0,0.0,0.0,-0.88805664,0.81517947,-2.3828845,-1.3414798,0.28232518,0.60487866,0.6700193,-0.21007293,0.5912353,-0.569896,-2.0152988,0.60487866,-0.780799,-0.76921415,-0.80704266,-0.8217742,0.82735944,-0.42530423,0.0,-0.100294285,0.7593136,0.60487866,-0.21877058,1.1575181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.0374999999999996,"[4, 98, 59, 8]","['vnot = ', '>', '=', 'vnot +> ', 'nop', 'nop', 'nop', 'nop', 'not =', 'nop', 'vnot *= ', 'vnot +> ', 'v*= ', 'not =', '<', 'not >', 'v*= ', 'nop', 'v-> ', '=']","['and', 'and', 'and', 'or', 'and', 'and', 'or', 'and', 'or', 'and', 'or', 'or', 'or', 'or', 'and', 'and', 'and', 'and', 'and', 'or']",a.x not =  77513 AND b.vx not = a.vx AND c.x = d.x * 54517 or c.y not +>  d.y + 37971 or c.vy < a.vy
"-1.4075407,0.0,0.0,0.0,0.0,0.0,-0.88805664,0.81517947,-2.3828845,-1.3414798,0.28232518,0.60487866,0.6700193,-0.21007293,0.5912353,-0.569896,-2.0152988,0.60487866,-0.780799,-0.76921415,-0.80704266,-0.8217742,0.82735944,-0.42530423,1.7012192,-0.100294285,0.7593136,0.60487866,-0.21877058,1.1575181,0.0,0.21373716,0.73883784,1.1058197,-1.0148509,-0.44591156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.8687500000000004,"[4, 98, 59, 8, 49]","['vnot = ', '>', '=', 'vnot +> ', 'nop', 'nop', 'nop', 'nop', 'not =', 'nop', 'vnot *= ', 'vnot +> ', 'v*= ', 'not =', '<', 'not >', 'v*= ', 'nop', 'v-> ', '=', 'nop', '<', 'not <', 'v+> ', '<']","['and', 'and', 'and', 'or', 'and', 'and', 'or', 'and', 'or', 'and', 'or', 'or', 'or', 'or', 'and', 'and', 'and', 'and', 'and', 'or', 'and', 'and', 'or', 'or', 'or']",a.x not =  77513 AND b.vx not = a.vx AND c.x = d.x * 54517 or c.y not +>  d.y + 37971 or c.z not = e.z + 14394 or c.vy < a.vy AND d.x not > c.x and d.y not = a.y + 99427 and d.vx ->  b.vx + 2053 and d.vy = e.vy
"-1.4075407,0.0,0.0,0.0,0.0,0.0,-0.88805664,0.81517947,-2.3828845,-1.3414798,0.28232518,0.60487866,0.6700193,-0.21007293,0.5912353,-0.569896,-2.0152988,0.60487866,-0.780799,-0.76921415,-0.80704266,-0.8217742,0.82735944,-0.42530423,1.7012192,-0.100294285,0.7593136,0.60487866,-0.21877058,1.1575181,-0.780799,0.21373716,0.73883784,1.1058197,-1.0148509,-0.44591156,0.0,0.62295747,-0.3290061,0.21373716,1.029282,-0.828609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.4437499999999996,"[4, 98, 59, 8, 49, 8]","['vnot = ', '>', '=', 'vnot +> ', 'nop', 'nop', 'nop', 'nop', 'not =', 'nop', 'vnot *= ', 'vnot +> ', 'v*= ', 'not =', '<', 'not >', 'v*= ', 'nop', 'v-> ', '=', 'nop', '<', 'not <', 'v+> ', '<', 'v+> ', 'vnot -> ', '=', 'not =', 'vnot -> ']","['and', 'and', 'and', 'or', 'and', 'and', 'or', 'and', 'or', 'and', 'or', 'or', 'or', 'or', 'and', 'and', 'and', 'and', 'and', 'or', 'and', 'and', 'or', 'or', 'or', 'and', 'and', 'and', 'or', 'and']",a.x not =  77513 and a.z = f.z AND b.vx not = a.vx AND c.x = d.x * 54517 or c.y not +>  d.y + 37971 or c.z not = e.z + 14394 or c.vy < a.vy AND d.x not > c.x and d.y not = a.y + 99427 and d.vx ->  b.vx + 2053 and d.vy = e.vy AND e.y < c.y or e.vx +>  f.vx + 4707
"0.25524566,0.0,0.0,0.0,0.0,0.0,0.0,-2.3828845,0.80234426,-0.40365463,-0.74077964,-0.828609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.3594881003706676,[69],"['>', '>', 'nop', 'v-> ', 'vnot -> ']","['and', 'and', 'or', 'and', 'and']",
"0.25524566,0.0,0.0,0.0,0.0,0.0,1.9143597,-2.3828845,0.80234426,-0.40365463,-0.74077964,-0.828609,0.0,-1.066944,-1.9899977,-0.19799502,-0.59265476,-1.8567753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.1999999999999997,"[69, 54]","['>', '>', 'nop', 'v-> ', 'vnot -> ', 'not >', 'nop', 'not =', 'v= ', 'not =']","['and', 'and', 'or', 'and', 'and', 'and', 'or', 'or', 'or', 'and']",b.vx =  8152
"0.25524566,0.0,0.0,0.0,0.0,0.0,1.9143597,-2.3828845,0.80234426,-0.40365463,-0.74077964,-0.828609,0.25539982,-1.066944,-1.9899977,-0.19799502,-0.59265476,-1.8567753,0.0,-0.12275224,2.3097334,0.21391721,0.3072897,0.51850706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.2750000000000004,"[69, 54, 65]","['>', '>', 'nop', 'v-> ', 'vnot -> ', 'not >', 'nop', 'not =', 'v= ', 'not =', '<', 'not >', 'vnot +> ', 'nop', 'nop']","['and', 'and', 'or', 'and', 'and', 'and', 'or', 'or', 'or', 'and', 'and', 'and', 'and', 'and', 'and']",b.x not > a.x or b.vx =  8152
"0.25524566,0.0,0.0,0.0,0.0,0.0,1.9143597,-2.3828845,0.80234426,-0.40365463,-0.74077964,-0.828609,0.25539982,-1.066944,-1.9899977,-0.19799502,-0.59265476,-1.8567753,-0.41628456,-0.12275224,2.3097334,0.21391721,0.3072897,0.51850706,-0.92115504,2.1310868,0.5695951,-0.2224124,0.7170576,-0.828609,-0.92115504,0.20858277,-0.6023458,-1.0727589,0.29865095,-0.12275224,0.0,-0.40365463,1.0218086,-1.2866352,1.1788217,1.1867297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.85,"[69, 54, 65, 88, 73, 73]","['>', '>', 'nop', 'v-> ', 'vnot -> ', 'not >', 'nop', 'not =', 'v= ', 'not =', '<', 'not >', 'vnot +> ', 'nop', 'nop', 'v+> ', '<', 'nop', 'v= ', 'vnot -> ', '<', 'vnot *= ', 'vnot *= ', 'nop', '<', 'v+> ', 'vnot > ', 'vnot +> ', 'vnot *= ', 'nop']","['and', 'and', 'or', 'and', 'and', 'and', 'or', 'or', 'or', 'and', 'and', 'and', 'and', 'and', 'and', 'and', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'or', 'and', 'or', 'or', 'and', 'and', 'or']",a.vx ->  d.vx + 4241 AND b.x not > a.x or b.vx =  8152 AND c.x < b.x and c.y not > f.y AND d.x +>  e.x + 58803 and d.y < e.y or d.vx =  9483 and d.vy not ->  a.vy + 17309 AND e.vy < b.vy AND f.y not >  14380
"0.25524566,0.0,0.0,0.0,0.0,0.0,1.9143597,-2.3828845,0.80234426,-0.40365463,-0.74077964,-0.828609,0.25539982,-1.066944,-1.9899977,-0.19799502,-0.59265476,-1.8567753,-0.41628456,-0.12275224,2.3097334,0.21391721,0.3072897,0.51850706,-0.92115504,2.1310868,0.5695951,-0.2224124,0.7170576,-0.828609,-0.92115504,0.20858277,-0.6023458,-1.0727589,0.29865095,-0.12275224,-0.1984051,-0.40365463,1.0218086,-1.2866352,1.1788217,1.1867297,0.0,-0.40365463,0.73883784,-0.19799502,1.0486068,-0.57533616,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.1,"[69, 54, 65, 88, 73, 73, 16]","['>', '>', 'nop', 'v-> ', 'vnot -> ', 'not >', 'nop', 'not =', 'v= ', 'not =', '<', 'not >', 'vnot +> ', 'nop', 'nop', 'v+> ', '<', 'nop', 'v= ', 'vnot -> ', '<', 'vnot *= ', 'vnot *= ', 'nop', '<', 'v+> ', 'vnot > ', 'vnot +> ', 'vnot *= ', 'nop', 'v+> ', 'nop', 'not =', 'not >', 'nop']","['and', 'and', 'or', 'and', 'and', 'and', 'or', 'or', 'or', 'and', 'and', 'and', 'and', 'and', 'and', 'and', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'or', 'and', 'or', 'or', 'and', 'and', 'or', 'or', 'and', 'or', 'and', 'and']",a.vx ->  d.vx + 4241 AND b.x not > a.x or b.vx =  8152 AND c.x < b.x and c.y not > f.y and c.z not +>  g.z + 8874 AND d.x +>  e.x + 58803 and d.y < e.y or d.vx =  9483 and d.vy not ->  a.vy + 17309 AND e.x < g.x or e.vy < b.vy AND f.x +>  b.x + 45823 or f.y not >  14380 or f.vx = g.vx * 5809
