pattern,rating,events,pattern_str
"-0.44097993,0.0,0.0,0.0,-0.05586366,1.1263319,-0.42021888,-0.42021888,-0.44097993,1.1263319,-0.42021888,-0.42021888,0.0,1.1263319,-0.42021888,-0.42021888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2,"[8, 10, 8]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and 
"-0.44097993,0.0,0.0,0.0,-0.05586366,1.1263319,-0.42021888,-0.42021888,-0.44097993,1.1263319,-0.42021888,-0.42021888,-0.0048740953,1.1263319,-0.42021888,-0.42021888,0.0,1.1263319,-0.42021888,-0.42021888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.3,"[8, 10, 8, 62]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and 
"-0.44097993,0.0,0.0,0.0,-0.05586366,1.1263319,-0.42021888,-0.42021888,-0.44097993,1.1263319,-0.42021888,-0.42021888,-0.0048740953,1.1263319,-0.42021888,-0.42021888,-0.05586366,1.1263319,-0.42021888,-0.42021888,0.0,1.1263319,-0.42021888,-0.42021888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.5,"[8, 10, 8, 62, 10]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and d.x not < e.x or d.y < e.y or d.z < e.z and 
"-0.44097993,0.0,0.0,0.0,-0.05586366,1.1263319,-0.42021888,-0.42021888,-0.44097993,1.1263319,-0.42021888,-0.42021888,-0.0048740953,1.1263319,-0.42021888,-0.42021888,-0.05586366,1.1263319,-0.42021888,-0.42021888,-0.44097993,1.1263319,-0.42021888,-0.42021888,0.0,1.1263319,-0.42021888,0.5933805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.6,"[8, 10, 8, 62, 10, 8]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and d.x not < e.x or d.y < e.y or d.z < e.z and e.x not < f.x or e.y < f.y or e.z < f.z and 
"-0.44097993,0.0,0.0,0.0,-0.05586366,1.1263319,-0.42021888,-0.42021888,-0.44097993,1.1263319,-0.42021888,-0.42021888,-0.0048740953,1.1263319,-0.42021888,-0.42021888,-0.05586366,1.1263319,-0.42021888,-0.42021888,-0.44097993,1.1263319,-0.42021888,-0.42021888,-0.0048740953,1.1263319,-0.42021888,0.5933805,0.0,1.1263319,-0.42021888,-0.42021888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.8,"[8, 10, 8, 62, 10, 8, 62]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and d.x not < e.x or d.y < e.y or d.z < e.z and e.x not < f.x or e.y < f.y or e.z < f.z and f.x not < g.x or f.y < g.y or f.z not > g.z and 
"-0.44097993,0.0,0.0,0.0,-0.05586366,1.1263319,-0.42021888,-0.42021888,-0.44097993,1.1263319,-0.42021888,-0.42021888,-0.0048740953,1.1263319,-0.42021888,-0.42021888,-0.05586366,1.1263319,-0.42021888,-0.42021888,-0.44097993,1.1263319,-0.42021888,-0.42021888,-0.0048740953,1.1263319,-0.42021888,0.5933805,-0.0048740953,1.1263319,-0.42021888,-0.42021888,0.0,1.1263319,-0.42021888,-0.42021888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3,"[8, 10, 8, 62, 10, 8, 62, 62]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and d.x not < e.x or d.y < e.y or d.z < e.z and e.x not < f.x or e.y < f.y or e.z < f.z and f.x not < g.x or f.y < g.y or f.z not > g.z and g.x not < h.x or g.y < h.y or g.z < h.z and 
"-0.44097993,0.0,0.0,0.0,-0.05586366,1.1263319,-0.42021888,-0.42021888,-0.44097993,1.1263319,-0.42021888,-0.42021888,-0.0048740953,1.1263319,-0.42021888,-0.42021888,-0.05586366,1.1263319,-0.42021888,-0.42021888,-0.44097993,1.1263319,-0.42021888,-0.42021888,-0.0048740953,1.1263319,-0.42021888,0.5933805,-0.0048740953,1.1263319,-0.42021888,-0.42021888,-0.05586366,1.1263319,-0.42021888,-0.42021888,0.0,1.1263319,-0.42021888,-0.42021888,0.0,0.0,0.0,0.0",3.4,"[8, 10, 8, 62, 10, 8, 62, 62, 10]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and d.x not < e.x or d.y < e.y or d.z < e.z and e.x not < f.x or e.y < f.y or e.z < f.z and f.x not < g.x or f.y < g.y or f.z not > g.z and g.x not < h.x or g.y < h.y or g.z < h.z and h.x not < i.x or h.y < i.y or h.z < i.z and 
"-0.44097993,0.0,0.0,0.0,-0.05586366,1.1263319,-0.42021888,-0.42021888,-0.44097993,1.1263319,-0.42021888,-0.42021888,-0.0048740953,1.1263319,-0.42021888,-0.42021888,-0.05586366,1.1263319,-0.42021888,-0.42021888,-0.44097993,1.1263319,-0.42021888,-0.42021888,-0.0048740953,1.1263319,-0.42021888,0.5933805,-0.0048740953,1.1263319,-0.42021888,-0.42021888,-0.05586366,1.1263319,-0.42021888,-0.42021888,-0.05586366,1.1263319,-0.42021888,-0.42021888,0.0,1.1263319,-0.42021888,-0.42021888",3,"[8, 10, 8, 62, 10, 8, 62, 62, 10, 10]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and d.x not < e.x or d.y < e.y or d.z < e.z and e.x not < f.x or e.y < f.y or e.z < f.z and f.x not < g.x or f.y < g.y or f.z not > g.z and g.x not < h.x or g.y < h.y or g.z < h.z and h.x not < i.x or h.y < i.y or h.z < i.z and i.x not < j.x or i.y < j.y or i.z < j.z and 
"-0.4412173,0.0,0.0,0.0,-0.056029942,1.1264873,-0.41996378,-0.41996378,0.0,1.1264873,-0.41996378,-0.41996378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.23,"[8, 10]",a.x not < b.x or a.y < b.y or a.z < b.z and 
"-0.4412173,0.0,0.0,0.0,-0.056029942,1.1264873,-0.41996378,-0.41996378,-0.0049327114,1.1264873,-0.41996378,-0.41996378,0.0,1.1264873,-0.41996378,-0.41996378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.6,"[8, 10, 62]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and 
"-0.4412173,0.0,0.0,0.0,-0.056029942,1.1264873,-0.41996378,-0.41996378,-0.0049327114,1.1264873,-0.41996378,-0.41996378,-0.0049327114,1.1264873,-0.41996378,-0.41996378,0.0,0.24254368,-0.41996378,-0.41996378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2,"[8, 10, 62, 62]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and 
"-0.4412173,0.0,0.0,0.0,-0.056029942,1.1264873,-0.41996378,-0.41996378,-0.0049327114,1.1264873,-0.41996378,-0.41996378,-0.0049327114,1.1264873,-0.41996378,-0.41996378,-0.4412173,0.24254368,-0.41996378,-0.41996378,0.0,1.1264873,-0.41996378,-0.41996378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.1,"[8, 10, 62, 62, 8]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and d.x < e.x or d.y < e.y or d.z < e.z and 
"-0.4412173,0.0,0.0,0.0,-0.056029942,1.1264873,-0.41996378,-0.41996378,-0.0049327114,1.1264873,-0.41996378,-0.41996378,-0.0049327114,1.1264873,-0.41996378,-0.41996378,-0.4412173,0.24254368,-0.41996378,-0.41996378,-0.056029942,1.1264873,-0.41996378,-0.41996378,0.0,1.1264873,-0.41996378,-0.41996378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.4,"[8, 10, 62, 62, 8, 10]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and d.x < e.x or d.y < e.y or d.z < e.z and e.x not < f.x or e.y < f.y or e.z < f.z and 
"-0.4412173,0.0,0.0,0.0,-0.056029942,1.1264873,-0.41996378,-0.41996378,-0.0049327114,1.1264873,-0.41996378,-0.41996378,-0.0049327114,1.1264873,-0.41996378,-0.41996378,-0.4412173,0.24254368,-0.41996378,-0.41996378,-0.056029942,1.1264873,-0.41996378,-0.41996378,-0.056029942,1.1264873,-0.41996378,-0.41996378,0.0,1.1264873,-0.41996378,-0.41996378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.6,"[8, 10, 62, 62, 8, 10, 10]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and d.x < e.x or d.y < e.y or d.z < e.z and e.x not < f.x or e.y < f.y or e.z < f.z and f.x not < g.x or f.y < g.y or f.z < g.z and 
"-0.4412173,0.0,0.0,0.0,-0.056029942,1.1264873,-0.41996378,-0.41996378,-0.0049327114,1.1264873,-0.41996378,-0.41996378,-0.0049327114,1.1264873,-0.41996378,-0.41996378,-0.4412173,0.24254368,-0.41996378,-0.41996378,-0.056029942,1.1264873,-0.41996378,-0.41996378,-0.056029942,1.1264873,-0.41996378,-0.41996378,-0.0049327114,1.1264873,-0.41996378,-0.41996378,0.0,1.1264873,-0.41996378,-0.41996378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3,"[8, 10, 62, 62, 8, 10, 10, 62]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and d.x < e.x or d.y < e.y or d.z < e.z and e.x not < f.x or e.y < f.y or e.z < f.z and f.x not < g.x or f.y < g.y or f.z < g.z and g.x not < h.x or g.y < h.y or g.z < h.z and 
"-0.4412173,0.0,0.0,0.0,-0.056029942,1.1264873,-0.41996378,-0.41996378,-0.0049327114,1.1264873,-0.41996378,-0.41996378,-0.0049327114,1.1264873,-0.41996378,-0.41996378,-0.4412173,0.24254368,-0.41996378,-0.41996378,-0.056029942,1.1264873,-0.41996378,-0.41996378,-0.056029942,1.1264873,-0.41996378,-0.41996378,-0.0049327114,1.1264873,-0.41996378,-0.41996378,-0.4412173,1.1264873,-0.41996378,-0.41996378,0.0,1.1264873,-0.41996378,-0.41996378,0.0,0.0,0.0,0.0",3.5,"[8, 10, 62, 62, 8, 10, 10, 62, 8]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and d.x < e.x or d.y < e.y or d.z < e.z and e.x not < f.x or e.y < f.y or e.z < f.z and f.x not < g.x or f.y < g.y or f.z < g.z and g.x not < h.x or g.y < h.y or g.z < h.z and h.x not < i.x or h.y < i.y or h.z < i.z and 
"-0.4412173,0.0,0.0,0.0,-0.056029942,1.1264873,-0.41996378,-0.41996378,-0.0049327114,1.1264873,-0.41996378,-0.41996378,-0.0049327114,1.1264873,-0.41996378,-0.41996378,-0.4412173,0.24254368,-0.41996378,-0.41996378,-0.056029942,1.1264873,-0.41996378,-0.41996378,-0.056029942,1.1264873,-0.41996378,-0.41996378,-0.0049327114,1.1264873,-0.41996378,-0.41996378,-0.4412173,1.1264873,-0.41996378,-0.41996378,-0.4412173,1.1264873,-0.41996378,-0.41996378,0.0,0.24254368,-0.41996378,-0.41996378",4,"[8, 10, 62, 62, 8, 10, 10, 62, 8, 8]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and d.x < e.x or d.y < e.y or d.z < e.z and e.x not < f.x or e.y < f.y or e.z < f.z and f.x not < g.x or f.y < g.y or f.z < g.z and g.x not < h.x or g.y < h.y or g.z < h.z and h.x not < i.x or h.y < i.y or h.z < i.z and i.x not < j.x or i.y < j.y or i.z < j.z and 
"-0.44159883,0.0,0.0,0.0,-0.056349237,1.1267347,-0.41944766,-0.41944766,0.0,1.1267347,-0.41944766,-0.41944766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.25,"[8, 10]",a.x not < b.x or a.y < b.y or a.z < b.z and 
"-0.44159883,0.0,0.0,0.0,-0.056349237,1.1267347,-0.41944766,-0.41944766,-0.005164911,1.1267347,-0.41944766,-0.41944766,0.0,1.1267347,-0.41944766,-0.41944766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.6,"[8, 10, 62]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and 
"-0.44159883,0.0,0.0,0.0,-0.056349237,1.1267347,-0.41944766,-0.41944766,-0.005164911,1.1267347,-0.41944766,-0.41944766,-0.44159883,1.1267347,-0.41944766,-0.41944766,0.0,1.1267347,-0.41944766,-0.41944766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2,"[8, 10, 62, 8]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and 
"-0.44159883,0.0,0.0,0.0,-0.056349237,1.1267347,-0.41944766,-0.41944766,-0.005164911,1.1267347,-0.41944766,-0.41944766,-0.44159883,1.1267347,-0.41944766,-0.41944766,-0.056349237,1.1267347,-0.41944766,-0.41944766,0.0,1.1267347,-0.41944766,-0.41944766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.3,"[8, 10, 62, 8, 10]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and d.x not < e.x or d.y < e.y or d.z < e.z and 
"-0.44159883,0.0,0.0,0.0,-0.056349237,1.1267347,-0.41944766,-0.41944766,-0.005164911,1.1267347,-0.41944766,-0.41944766,-0.44159883,1.1267347,-0.41944766,-0.41944766,-0.056349237,1.1267347,-0.41944766,-0.41944766,-0.005164911,1.1267347,-0.41944766,-0.41944766,0.0,1.1267347,-0.41944766,-0.41944766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.4,"[8, 10, 62, 8, 10, 62]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and d.x not < e.x or d.y < e.y or d.z < e.z and e.x not < f.x or e.y < f.y or e.z < f.z and 
"-0.44159883,0.0,0.0,0.0,-0.056349237,1.1267347,-0.41944766,-0.41944766,-0.005164911,1.1267347,-0.41944766,-0.41944766,-0.44159883,1.1267347,-0.41944766,-0.41944766,-0.056349237,1.1267347,-0.41944766,-0.41944766,-0.005164911,1.1267347,-0.41944766,-0.41944766,-0.44159883,1.1267347,-0.41944766,-0.41944766,0.0,1.1267347,-0.41944766,-0.41944766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.6,"[8, 10, 62, 8, 10, 62, 8]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and d.x not < e.x or d.y < e.y or d.z < e.z and e.x not < f.x or e.y < f.y or e.z < f.z and f.x not < g.x or f.y < g.y or f.z < g.z and 
"-0.44159883,0.0,0.0,0.0,-0.056349237,1.1267347,-0.41944766,-0.41944766,-0.005164911,1.1267347,-0.41944766,-0.41944766,-0.44159883,1.1267347,-0.41944766,-0.41944766,-0.056349237,1.1267347,-0.41944766,-0.41944766,-0.005164911,1.1267347,-0.41944766,-0.41944766,-0.44159883,1.1267347,-0.41944766,-0.41944766,-0.056349237,1.1267347,-0.41944766,-0.41944766,0.0,1.1267347,-0.41944766,-0.41944766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3,"[8, 10, 62, 8, 10, 62, 8, 10]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and d.x not < e.x or d.y < e.y or d.z < e.z and e.x not < f.x or e.y < f.y or e.z < f.z and f.x not < g.x or f.y < g.y or f.z < g.z and g.x not < h.x or g.y < h.y or g.z < h.z and 
"-0.4419028,0.0,0.0,0.0,0.0,1.1265209,-0.41925496,-0.41925496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1,[8],
"-0.4419028,0.0,0.0,0.0,-0.05644544,1.1265209,-0.41925496,-0.41925496,0.0,1.1265209,-0.41925496,-0.41925496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.21,"[8, 10]",a.x not < b.x or a.y < b.y or a.z < b.z and 
"-0.4419028,0.0,0.0,0.0,-0.05644544,1.1265209,-0.41925496,-0.41925496,-0.4419028,1.1265209,-0.41925496,-0.41925496,0.0,1.1265209,-0.41925496,-0.41925496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2,"[8, 10, 8]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and 
"-0.4419028,0.0,0.0,0.0,-0.05644544,1.1265209,-0.41925496,-0.41925496,-0.4419028,1.1265209,-0.41925496,-0.41925496,-0.0051041115,1.1265209,-0.41925496,-0.41925496,0.0,1.4422481,-0.41925496,-0.41925496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.3,"[8, 10, 8, 62]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and d.x >  -842 and 
"-0.4419028,0.0,0.0,0.0,-0.05644544,1.1265209,-0.41925496,-0.41925496,-0.4419028,1.1265209,-0.41925496,-0.41925496,-0.0051041115,1.1265209,-0.41925496,-0.41925496,-0.0051041115,1.4422481,-0.41925496,-0.41925496,0.0,1.1265209,-0.41925496,-0.41925496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.6,"[8, 10, 8, 62, 62]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and d.x >  -842 and d.y < e.y or d.z < e.z and 
"-0.4422673,0.0,0.0,0.0,-0.05654822,0.65501106,0.32833615,-0.4190546,0.0,0.65501106,0.65501106,-0.4190546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.23,"[8, 10]",a.x > b.x or a.y <  15699 and a.z < b.z and 
"-0.4422673,0.0,0.0,0.0,-0.05654822,0.65501106,0.32833615,-0.4190546,-0.005043896,0.65501106,0.65501106,-0.4190546,0.0,0.24318662,-0.4190546,-0.4190546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.5,"[8, 10, 62]",a.x > b.x or a.y <  15699 and a.z < b.z and b.x > c.x or b.y > c.y or b.z < c.z and 
"-0.4422673,0.0,0.0,0.0,-0.05654822,0.65501106,0.32833615,-0.4190546,-0.005043896,0.65501106,0.65501106,-0.4190546,-0.005043896,0.24318662,-0.4190546,-0.4190546,0.0,0.24318662,-0.5421322,-0.4190546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.6,"[8, 10, 62, 62]",a.x > b.x or a.y <  15699 and a.z < b.z and b.x > c.x or b.y > c.y or b.z < c.z and c.x < d.x or c.y < d.y or c.z < d.z and 
"-0.44255155,0.0,0.0,0.0,-0.056634333,0.24330889,-0.41886336,-0.41886336,0.0,0.24330889,1.1261224,-0.41886336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.5,"[8, 10]",a.x < b.x or a.y < b.y or a.z < b.z and 
"-0.44255155,0.0,0.0,0.0,-0.056634333,0.24330889,-0.41886336,-0.41886336,-0.0049866317,0.24330889,1.1261224,-0.41886336,0.0,0.24330889,0.6545175,-0.41886336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.7,"[8, 10, 62]",a.x < b.x or a.y < b.y or a.z < b.z and b.x < c.x or b.y not < c.y or b.z < c.z and 
"-0.44255155,0.0,0.0,0.0,-0.056634333,0.24330889,-0.41886336,-0.41886336,-0.0049866317,0.24330889,1.1261224,-0.41886336,-0.44255155,0.24330889,0.6545175,-0.41886336,0.0,0.24330889,-0.8158596,-0.41886336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2,"[8, 10, 62, 8]",a.x < b.x or a.y < b.y or a.z < b.z and b.x < c.x or b.y not < c.y or b.z < c.z and c.x < d.x or c.y > d.y or c.z < d.z and 
"-0.44255155,0.0,0.0,0.0,-0.056634333,0.24330889,-0.41886336,-0.41886336,-0.0049866317,0.24330889,1.1261224,-0.41886336,-0.44255155,0.24330889,0.6545175,-0.41886336,-0.0049866317,0.24330889,-0.8158596,-0.41886336,0.0,0.24330889,0.24330889,-0.41886336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.2,"[8, 10, 62, 8, 62]",a.x < b.x or a.y < b.y or a.z < b.z and b.x < c.x or b.y not < c.y or b.z < c.z and c.x < d.x or c.y > d.y or c.z < d.z and d.x < e.x or d.z < e.z and 
"-0.44255155,0.0,0.0,0.0,-0.056634333,0.24330889,-0.41886336,-0.41886336,-0.0049866317,0.24330889,1.1261224,-0.41886336,-0.44255155,0.24330889,0.6545175,-0.41886336,-0.0049866317,0.24330889,-0.8158596,-0.41886336,-0.056634333,0.24330889,0.24330889,-0.41886336,0.0,0.24330889,-0.8158596,-0.41886336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.4,"[8, 10, 62, 8, 62, 10]",a.x < b.x or a.y < b.y or a.z < b.z and b.x < c.x or b.y not < c.y or b.z < c.z and c.x < d.x or c.y > d.y or c.z < d.z and d.x < e.x or d.z < e.z and e.x < f.x or e.y < f.y or e.z < f.z and 
"-0.44255155,0.0,0.0,0.0,-0.056634333,0.24330889,-0.41886336,-0.41886336,-0.0049866317,0.24330889,1.1261224,-0.41886336,-0.44255155,0.24330889,0.6545175,-0.41886336,-0.0049866317,0.24330889,-0.8158596,-0.41886336,-0.056634333,0.24330889,0.24330889,-0.41886336,-0.056634333,0.24330889,-0.8158596,-0.41886336,0.0,0.24330889,-0.8158596,-0.41886336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.5,"[8, 10, 62, 8, 62, 10, 10]",a.x < b.x or a.y < b.y or a.z < b.z and b.x < c.x or b.y not < c.y or b.z < c.z and c.x < d.x or c.y > d.y or c.z < d.z and d.x < e.x or d.z < e.z and e.x < f.x or e.y < f.y or e.z < f.z and f.x < g.x or f.z < g.z and 
"-0.44252,0.0,0.0,0.0,-0.056667224,0.24281392,-0.41856462,-0.41856462,0.0,0.24281392,-0.41856462,-0.41856462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.4,"[8, 10]",a.x < b.x or a.y < b.y or a.z < b.z and 
